4980-Balcony.jpg	4980-epp.jpg	Yes	IMU
4980-City.jpg	4980-City6.jpg	Yes	Down town
4980-City.jpg	4980-GradHotel.jpg	Yes	Down town
4980-City.jpg	4980-City4.jpg	Yes	Down town
4980-City.jpg	4980-iowabook.jpg	Yes	Down town
4980-City5.jpg	4980-City.jpg	Yes	Down town
4980-City5.jpg	4980-GradHotel.jpg	Yes	Down town
4980-City5.jpg	4980-City4.jpg	Yes	Down town
4980-City5.jpg	4980-Downtown3.jpg	Yes	Down town
4980-City5.jpg	4980-iowabook.jpg	Yes	Down town
4980-IATL.jpg	4980-IMU.jpg	Yes	IMU
4980-Linquistic.jpg	4980-Seamans2.jpg	Yes	Seamans
4980-Linquistic.jpg	4980-eng.jpg	Yes	Seamans
4980-Linquistic.jpg	4980-Seamans.jpg	Yes	Seamans
4980-Park.jpg	4980-Forest.jpg	Yes	mayflower
4980-Park.jpg	4980-River.jpg	Yes	mayflower
4980-Park.jpg	4980-Bridge.jpg	Yes	mayflower
4980-Seamans2.jpg	4980-Seamans.jpg	Yes	seamans
4980-eng.jpg	4980-Seamans.jpg	Yes	Seamans
4980-eng.jpg	4980-Seamans2.jpg	Yes	Seamans
4980-Biz.jpg	4980-law.jpg	Yes	university buildings
4980-Biz.jpg	4980-med.jpg	Yes	university buildings
4980-City2.jpg	4980-City5.jpg	Yes	Down town
4980-City2.jpg	4980-City6.jpg	Yes	Down town
4980-City2.jpg	4980-City4.jpg	Yes	Down town
4980-City6.jpg	4980-City5.jpg	Yes	down town
4980-City6.jpg	4980-Downtown3.jpg	Yes	down town
4980-City6.jpg	4980-City4.jpg	Yes	down town
4980-Forest.jpg	4980-MF-Outer.jpg	Yes	Mayflower
4980-Forest.jpg	4980-Bridge.jpg	Yes	Mayflower
4980-IMU.jpg	4980-IMU2.jpg	Yes	IMU
4980-MF-Outer.jpg	4980-Park.jpg	Yes	Mayflower
4980-MF-Outer.jpg	4980-River.jpg	Yes	Mayflower
4980-River.jpg	4980-Staples.jpg	Yes	River with railing
4980-epp.jpg	4980-IATL.jpg	Yes	both head from west to east
4980-library.jpg	4980-IMU.jpg	Yes	library imu close
4980-Bridge.jpg	4980-MF-Outer.jpg	Yes	mayflower bridge
4980-City4.jpg	4980-GradHotel.jpg	Yes	Down town
4980-City4.jpg	4980-iowabook.jpg	Yes	Down town
4980-Downtown3.jpg	4980-City2.jpg	Yes	Down town glowing trees
4980-Westside.jpg	4980-med.jpg	Yes	west side
