4980-Balcony.jpg	4980-City.jpg	Yes	Night city lights
4980-Balcony.jpg	4980-City5.jpg	Yes	Night city lights
4980-Balcony.jpg	4980-eng.jpg	Yes	Night city lights
4980-Balcony.jpg	4980-City6.jpg	Yes	Night city lights
4980-Balcony.jpg	4980-City2.jpg	Yes	Night city lights
4980-Balcony.jpg	4980-IMU.jpg	Yes	Night city lights
4980-Balcony.jpg	4980-library.jpg	Yes	Night city lights
4980-Balcony.jpg	4980-Bridge.jpg	Yes	Night city lights
4980-Balcony.jpg	4980-Downtown3.jpg	Yes	Night city lights
4980-City.jpg	4980-City5.jpg	Yes	Night city lights
4980-City.jpg	4980-Football.jpg	Yes	Night city lights
4980-City.jpg	4980-eng.jpg	Yes	Night city lights
4980-City.jpg	4980-City2.jpg	Yes	Night city lights
4980-City.jpg	4980-City6.jpg	Yes	Night city lights
4980-City.jpg	4980-IMU.jpg	Yes	Night city lights
4980-City.jpg	4980-library.jpg	Yes	Night city lights
4980-City.jpg	4980-Downtown3.jpg	Yes	Night city lights
4980-City.jpg	4980-Westside.jpg	Yes	Night city lights
4980-City5.jpg	4980-eng.jpg	Yes	Night city lights
4980-City5.jpg	4980-City2.jpg	Yes	Night city lights
4980-City5.jpg	4980-City6.jpg	Yes	Night city lights
4980-City5.jpg	4980-IMU.jpg	Yes	Night city lights
4980-City5.jpg	4980-library.jpg	Yes	Night city lights
4980-City5.jpg	4980-Bridge.jpg	Yes	Night city lights
4980-City5.jpg	4980-Downtown3.jpg	Yes	Night city lights
4980-City5.jpg	4980-Westside.jpg	Yes	Night city lights
4980-IATL.jpg	4980-MF-Outer.jpg	Yes	bridge
4980-IATL.jpg	4980-River.jpg	Yes	bridge
4980-IATL.jpg	4980-Staples.jpg	Yes	bridge
4980-IATL.jpg	4980-Bridge.jpg	Yes	bridge
4980-IATL.jpg	4980-Seamans.jpg	Yes	bridge
4980-Linquistic.jpg	4980-Park.jpg	Yes	city vegetation
4980-Linquistic.jpg	4980-Biz.jpg	Yes	city vegetation
4980-Linquistic.jpg	4980-Forest.jpg	Yes	city vegetation
4980-Linquistic.jpg	4980-IMU.jpg	Yes	city vegetation
4980-Linquistic.jpg	4980-MF-Outer.jpg	Yes	city vegetation
4980-Linquistic.jpg	4980-Staples.jpg	Yes	city vegetation
4980-Linquistic.jpg	4980-River.jpg	Yes	city vegetation
4980-Linquistic.jpg	4980-City4.jpg	Yes	city vegetation
4980-Linquistic.jpg	4980-IMU2.jpg	Yes	city vegetation
4980-Linquistic.jpg	4980-GradHotel.jpg	Yes	city vegetation
4980-Linquistic.jpg	4980-Seamans.jpg	Yes	city vegetation
4980-Linquistic.jpg	4980-Westside.jpg	Yes	city vegetation
4980-Linquistic.jpg	4980-med.jpg	Yes	city vegetation
4980-Park.jpg	4980-Forest.jpg	Yes	suburban path
4980-Park.jpg	4980-MF-Outer.jpg	Yes	suburban path
4980-Park.jpg	4980-River.jpg	Yes	suburban path
4980-Seamans2.jpg	4980-City.jpg	Yes	pole
4980-Seamans2.jpg	4980-Linquistic.jpg	Yes	pole
4980-Seamans2.jpg	4980-Park.jpg	Yes	pole
4980-Seamans2.jpg	4980-IMU.jpg	Yes	pole
4980-Seamans2.jpg	4980-City4.jpg	Yes	pole
4980-eng.jpg	4980-City2.jpg	Yes	very dark
4980-eng.jpg	4980-City6.jpg	Yes	very dark
4980-eng.jpg	4980-library.jpg	Yes	very dark
4980-law.jpg	4980-Linquistic.jpg	Yes	building entrance
4980-law.jpg	4980-City4.jpg	Yes	building entrance
4980-law.jpg	4980-GradHotel.jpg	Yes	building entrance
4980-Biz.jpg	4980-Forest.jpg	Yes	trees
4980-Biz.jpg	4980-River.jpg	Yes	trees
4980-Biz.jpg	4980-MF-Outer.jpg	Yes	trees
4980-Biz.jpg	4980-epp.jpg	Yes	trees
4980-Biz.jpg	4980-Staples.jpg	Yes	trees
4980-Biz.jpg	4980-City4.jpg	Yes	trees
4980-Biz.jpg	4980-Downtown3.jpg	Yes	trees
4980-Biz.jpg	4980-IMU2.jpg	Yes	trees
4980-Biz.jpg	4980-Westside.jpg	Yes	trees
4980-Biz.jpg	4980-med.jpg	Yes	trees
4980-Biz.jpg	4980-Seamans.jpg	Yes	trees
4980-City2.jpg	4980-Downtown3.jpg	Yes	lights on tree
4980-City6.jpg	4980-IMU2.jpg	Yes	sunset - just before nighttime
4980-Forest.jpg	4980-MF-Outer.jpg	Yes	lake/river
4980-Forest.jpg	4980-River.jpg	Yes	lake/river
4980-Forest.jpg	4980-Staples.jpg	Yes	lake/river
4980-Forest.jpg	4980-Bridge.jpg	Yes	lake/river
4980-IMU.jpg	4980-Football.jpg	Yes	city night lights
4980-IMU.jpg	4980-eng.jpg	Yes	city night lights
4980-IMU.jpg	4980-City6.jpg	Yes	city night lights
4980-IMU.jpg	4980-City2.jpg	Yes	city night lights
4980-IMU.jpg	4980-library.jpg	Yes	city night lights
4980-IMU.jpg	4980-Bridge.jpg	Yes	city night lights
4980-IMU.jpg	4980-Downtown3.jpg	Yes	city night lights
4980-IMU.jpg	4980-Westside.jpg	Yes	city night lights
